order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
1966,756,1,2,374.72,0.0,749.44
1967,757,53,1,1846.9,0.0,1846.9
1968,757,172,3,98.53,0.0,295.59
1969,758,90,1,509.81,0.0,509.81
1970,758,100,2,989.5,0.0,1979.0
1971,758,15,1,213.98,0.0,213.98
1972,758,189,1,211.53,0.0,211.53
1973,759,17,1,2223.51,0.0,2223.51
1974,759,167,2,826.04,0.1,1486.87
1975,759,66,1,2442.77,0.2,1954.22
1976,760,66,1,2306.62,0.0,2306.62
1977,761,159,3,632.93,0.2,1519.03
1978,761,33,1,1708.89,0.0,1708.89
1979,761,46,1,138.16,0.0,138.16
1980,762,50,1,103.73,0.0,103.73
1981,762,39,2,693.37,0.0,1386.74
1982,762,92,2,64.99,0.0,129.98
1983,762,36,3,2143.8,0.1,5788.26
1984,762,59,1,1443.19,0.0,1443.19
1985,763,169,1,65.66,0.2,52.53
1986,763,138,1,1403.97,0.0,1403.97
1987,763,22,2,1677.49,0.0,3354.98
1988,763,3,2,218.0,0.1,392.4
1989,764,141,2,719.37,0.1,1294.87
1990,764,92,2,67.2,0.0,134.4
1991,765,138,5,1394.99,0.0,6974.95
1992,765,86,2,511.01,0.0,1022.02
1993,766,152,2,668.87,0.0,1337.74
1994,766,177,3,1853.0,0.1,5003.1
1995,766,79,3,348.64,0.0,1045.92
1996,767,7,1,709.09,0.0,709.09
1997,767,156,3,1488.39,0.1,4018.65
1998,767,83,4,2186.86,0.0,8747.44
1999,768,24,1,133.03,0.25,99.77
2000,769,48,4,1867.79,0.0,7471.16
2001,769,35,3,810.99,0.1,2189.67
2002,769,49,2,778.37,0.2,1245.39
2003,769,17,2,2064.51,0.0,4129.02
2004,770,121,1,757.15,0.0,757.15
2005,771,157,4,461.01,0.1,1659.64
2006,771,18,1,137.41,0.0,137.41
2007,771,141,4,723.64,0.1,2605.1
2008,771,61,3,865.46,0.0,2596.38
2009,771,88,1,1662.14,0.0,1662.14
2010,772,76,1,157.45,0.2,125.96
2011,772,141,2,715.08,0.0,1430.16
2012,773,140,1,58.29,0.2,46.63
2013,774,143,1,1223.24,0.0,1223.24
2014,774,88,1,1747.33,0.1,1572.6
2015,774,186,1,601.7,0.0,601.7
2016,774,173,2,376.95,0.1,678.51
2017,774,17,2,2197.8,0.0,4395.6
2018,775,128,1,964.9,0.0,964.9
2019,775,126,3,947.38,0.2,2273.71
2020,776,31,2,20.24,0.0,40.48
2021,776,196,1,883.58,0.1,795.22
2022,777,134,2,383.74,0.2,613.98
2023,777,114,3,1890.24,0.0,5670.72
2024,778,88,1,1806.59,0.0,1806.59
2025,778,196,3,821.28,0.1,2217.46
2026,779,121,2,754.34,0.1,1357.81
2027,780,111,3,536.97,0.0,1610.91
2028,780,128,1,999.78,0.2,799.82
2029,781,191,4,158.3,0.0,633.2
2030,781,124,1,2296.78,0.0,2296.78
2031,782,101,1,154.84,0.1,139.36
2032,782,42,2,149.99,0.0,299.98
2033,783,38,3,935.7,0.0,2807.1
2034,783,188,5,2136.09,0.25,8010.34
2035,784,12,1,643.23,0.2,514.58
2036,784,132,2,79.41,0.0,158.82
2037,784,11,2,2316.72,0.0,4633.44
2038,784,86,4,537.82,0.0,2151.28
2039,784,74,2,2244.85,0.1,4040.73
2040,785,152,5,668.19,0.0,3340.95
2041,785,54,1,64.69,0.1,58.22
2042,785,36,1,2209.0,0.0,2209.0
2043,785,112,2,1389.67,0.2,2223.47
2044,786,27,2,1881.55,0.0,3763.1
2045,786,53,1,1731.07,0.0,1731.07
2046,787,128,1,1034.99,0.1,931.49
2047,787,169,1,64.44,0.0,64.44
2048,787,149,2,1967.79,0.1,3542.02
2049,788,88,3,1738.94,0.0,5216.82
2050,788,31,1,19.92,0.2,15.94
2051,789,99,3,260.68,0.0,782.04
2052,789,95,1,604.43,0.2,483.54
2053,789,121,1,746.31,0.2,597.05
2054,790,145,2,1186.68,0.2,1898.69
2055,790,177,1,1813.43,0.0,1813.43
2056,790,192,1,727.85,0.1,655.07
2057,791,175,1,207.28,0.1,186.55
2058,791,14,3,151.26,0.1,408.4
2059,791,70,1,78.87,0.0,78.87
2060,792,145,1,1154.6,0.0,1154.6
2061,792,84,1,941.05,0.0,941.05
2062,792,171,3,791.81,0.0,2375.43
2063,793,97,5,2528.28,0.0,12641.4
2064,793,156,1,1447.19,0.0,1447.19
2065,794,58,1,1566.34,0.0,1566.34
2066,794,65,1,2166.18,0.0,2166.18
2067,795,143,4,1250.46,0.0,5001.84
2068,796,18,2,142.16,0.1,255.89
2069,796,49,2,725.36,0.1,1305.65
2070,796,140,4,61.1,0.0,244.4
2071,796,149,3,2002.98,0.0,6008.94
2072,797,56,3,955.16,0.0,2865.48
2073,797,91,2,99.41,0.0,198.82
2074,797,138,4,1358.58,0.0,5434.32
2075,797,99,1,274.04,0.0,274.04
2076,797,135,2,969.49,0.0,1938.98
2077,798,57,2,77.0,0.0,154.0
2078,798,113,2,884.72,0.0,1769.44
2079,799,141,4,656.82,0.0,2627.28
2080,799,39,1,667.53,0.0,667.53
2081,799,177,3,1823.31,0.0,5469.93
2082,799,29,1,204.34,0.0,204.34
2083,799,65,2,2100.45,0.1,3780.81
2084,800,158,1,2548.96,0.0,2548.96
2085,800,100,2,950.87,0.0,1901.74
2086,800,100,2,999.26,0.0,1998.52
2087,800,110,2,1982.98,0.0,3965.96
2088,801,44,3,793.69,0.2,1904.86
2089,802,96,5,1955.31,0.0,9776.55
2090,802,75,2,217.29,0.0,434.58
2091,802,89,1,2514.13,0.0,2514.13
2092,802,177,1,1830.14,0.1,1647.13
2093,802,135,1,1051.34,0.0,1051.34
2094,803,68,3,697.83,0.0,2093.49
2095,803,14,3,143.8,0.1,388.26
2096,803,111,2,534.49,0.0,1068.98
2097,803,158,4,2379.16,0.0,9516.64
2098,803,194,1,61.92,0.0,61.92
2099,804,121,2,746.86,0.0,1493.72
2100,804,117,1,941.9,0.0,941.9
2101,805,138,2,1383.41,0.1,2490.14
2102,805,35,2,876.36,0.0,1752.72
2103,806,177,2,1815.64,0.0,3631.28
2104,806,54,3,59.89,0.1,161.7
2105,807,75,2,214.3,0.0,428.6
2106,807,22,1,1752.74,0.0,1752.74
2107,807,15,2,195.11,0.0,390.22
2108,807,107,1,2034.18,0.0,2034.18
2109,808,9,2,1672.94,0.0,3345.88
2110,808,117,1,914.33,0.1,822.9
2111,808,12,1,648.59,0.0,648.59
2112,808,3,1,204.67,0.2,163.74
2113,809,23,1,176.96,0.0,176.96
2114,809,34,1,984.26,0.0,984.26
2115,809,193,1,9.92,0.0,9.92
2116,810,89,5,2374.09,0.0,11870.45
2117,810,67,1,315.57,0.1,284.01
2118,810,48,4,1884.74,0.1,6785.06
2119,811,126,3,941.6,0.0,2824.8
2120,811,185,1,694.47,0.0,694.47
2121,812,158,5,2540.04,0.1,11430.18
2122,812,71,1,2326.4,0.0,2326.4
2123,812,58,1,1581.32,0.0,1581.32
2124,813,158,1,2512.89,0.1,2261.6
2125,813,136,2,638.64,0.0,1277.28
2126,814,181,2,251.81,0.0,503.62
2127,814,196,3,837.03,0.0,2511.09
2128,814,147,3,172.2,0.0,516.6
2129,814,52,2,738.1,0.0,1476.2
2130,814,11,1,2354.01,0.2,1883.21
2131,815,62,1,1873.01,0.25,1404.76
2132,816,168,1,284.57,0.0,284.57
2133,816,43,1,623.1,0.25,467.33
2134,817,7,4,775.07,0.0,3100.28
2135,817,143,2,1166.94,0.0,2333.88
2136,818,177,1,1851.39,0.0,1851.39
2137,818,14,1,142.11,0.1,127.9
2138,818,171,2,768.54,0.1,1383.37
2139,819,36,2,2195.63,0.25,3293.44
2140,819,115,2,35.94,0.0,71.88
2141,819,153,2,891.6,0.0,1783.2
2142,820,72,1,129.4,0.0,129.4
2143,820,136,1,639.0,0.1,575.1
2144,820,137,1,38.32,0.0,38.32
2145,820,83,1,2086.87,0.0,2086.87
2146,821,110,5,1882.73,0.2,7530.92
2147,821,63,3,208.58,0.1,563.17
2148,822,79,1,365.66,0.0,365.66
2149,822,30,3,353.81,0.25,796.07
2150,822,79,1,361.2,0.0,361.2
2151,822,60,4,42.46,0.0,169.84
2152,823,62,2,1790.24,0.0,3580.48
2153,823,38,1,947.88,0.1,853.09
2154,823,112,3,1505.27,0.2,3612.65
2155,823,90,2,501.7,0.0,1003.4
2156,824,96,2,1807.0,0.0,3614.0
2157,824,113,3,883.68,0.0,2651.04
2158,824,158,5,2342.63,0.0,11713.15
2159,825,130,4,2229.95,0.0,8919.8
2160,825,149,2,2030.93,0.0,4061.86
2161,826,111,1,507.18,0.0,507.18
2162,827,139,2,60.93,0.0,121.86
2163,828,55,1,147.85,0.0,147.85
2164,828,200,1,18.24,0.0,18.24
2165,828,130,2,2182.63,0.1,3928.73
2166,829,89,3,2582.42,0.2,6197.81
2167,829,119,1,398.79,0.0,398.79
2168,829,83,1,2281.91,0.2,1825.53
2169,830,26,1,153.14,0.1,137.83
2170,830,70,1,74.29,0.0,74.29
2171,830,173,2,384.53,0.0,769.06
2172,831,12,1,633.65,0.0,633.65
2173,831,195,2,88.18,0.0,176.36
2174,832,176,1,485.29,0.0,485.29
2175,832,95,3,639.07,0.0,1917.21
2176,833,125,4,217.97,0.1,784.69
2177,833,26,2,150.84,0.0,301.68
2178,833,64,3,113.58,0.0,340.74
2179,833,173,1,384.81,0.0,384.81
2180,834,187,1,781.97,0.0,781.97
2181,834,20,1,85.1,0.0,85.1
2182,835,173,5,384.17,0.0,1920.85
2183,835,35,1,855.53,0.0,855.53
2184,836,9,4,1639.01,0.0,6556.04
2185,836,143,2,1231.44,0.0,2462.88
2186,836,28,1,197.87,0.1,178.08
2187,836,123,3,1021.31,0.0,3063.93
2188,837,173,1,356.96,0.0,356.96
2189,837,100,1,951.28,0.1,856.15
2190,837,80,2,162.9,0.0,325.8
2191,837,159,1,620.63,0.0,620.63
2192,838,182,1,77.13,0.0,77.13
2193,839,66,1,2279.41,0.1,2051.47
2194,839,138,4,1340.87,0.2,4290.78
2195,840,35,1,809.31,0.25,606.98
2196,841,47,2,234.9,0.1,422.82
2197,841,188,2,2286.26,0.0,4572.52
2198,841,22,1,1767.55,0.0,1767.55
2199,842,175,5,192.51,0.0,962.55
2200,842,138,3,1384.21,0.0,4152.63
2201,842,187,2,793.03,0.0,1586.06
2202,843,35,1,887.98,0.0,887.98
2203,844,149,1,2105.93,0.1,1895.34
2204,844,41,1,672.95,0.0,672.95
2205,844,27,1,2010.15,0.2,1608.12
2206,845,83,2,2228.77,0.2,3566.03
2207,845,11,3,2283.41,0.0,6850.23
2208,845,130,1,2185.2,0.2,1748.16
2209,846,93,4,487.74,0.0,1950.96
2210,846,143,1,1150.03,0.2,920.02
2211,846,76,1,157.65,0.1,141.89
2212,846,18,1,134.4,0.0,134.4
2213,846,1,2,377.53,0.25,566.29
2214,847,64,1,109.9,0.0,109.9
2215,847,33,2,1607.5,0.1,2893.5
2216,847,148,2,83.45,0.0,166.9
2217,848,163,2,148.84,0.1,267.91
2218,848,180,1,463.18,0.0,463.18
2219,848,148,2,82.81,0.0,165.62
2220,848,123,2,1009.8,0.0,2019.6
2221,848,103,4,594.12,0.0,2376.48
2222,849,27,2,1980.75,0.0,3961.5
2223,849,174,1,711.35,0.0,711.35
2224,849,188,3,2295.8,0.0,6887.4
2225,849,180,1,493.21,0.0,493.21
2226,850,143,3,1213.83,0.25,2731.12
2227,850,45,2,333.71,0.2,533.94
2228,850,22,1,1678.96,0.1,1511.06
2229,850,141,1,714.66,0.2,571.73
2230,850,177,3,1851.27,0.2,4443.05
2231,851,15,2,198.12,0.0,396.24
2232,851,88,2,1777.52,0.0,3555.04
2233,852,33,4,1569.91,0.0,6279.64
2234,852,126,2,1000.74,0.0,2001.48
2235,852,103,3,577.14,0.0,1731.42
2236,852,172,4,93.78,0.0,375.12
2237,853,53,1,1771.36,0.2,1417.09
2238,853,89,3,2560.78,0.0,7682.34
2239,853,135,3,1033.58,0.0,3100.74
2240,854,65,3,2151.88,0.1,5810.08
2241,854,67,1,301.59,0.0,301.59
2242,855,57,2,83.55,0.1,150.39
2243,855,19,3,104.78,0.0,314.34
2244,856,14,2,141.39,0.0,282.78
2245,856,76,1,163.4,0.0,163.4
2246,856,62,1,1815.44,0.1,1633.9
2247,857,93,4,468.86,0.1,1687.9
2248,857,145,5,1101.14,0.0,5505.7
2249,857,62,2,1769.1,0.25,2653.65
2250,857,189,1,192.93,0.0,192.93
2251,858,133,1,131.22,0.0,131.22
2252,858,160,2,344.64,0.2,551.42
2253,859,110,2,1945.43,0.0,3890.86
2254,859,52,3,727.78,0.0,2183.34
2255,859,46,2,143.15,0.0,286.3
2256,860,112,4,1400.45,0.0,5601.8
2257,860,97,1,2435.21,0.1,2191.69
2258,860,29,2,208.93,0.0,417.86
2259,861,172,2,96.58,0.1,173.84
2260,861,15,2,200.03,0.1,360.05
2261,861,59,1,1480.23,0.0,1480.23
2262,861,6,3,768.97,0.0,2306.91
2263,861,119,1,381.76,0.2,305.41
2264,862,141,1,715.68,0.0,715.68
2265,862,198,2,543.74,0.0,1087.48
2266,862,128,3,1029.12,0.0,3087.36
2267,862,137,2,36.21,0.1,65.18
2268,863,69,4,14.08,0.0,56.32
2269,863,22,1,1801.77,0.1,1621.59
2270,863,116,3,391.16,0.0,1173.48
2271,864,49,1,773.73,0.0,773.73
2272,864,58,2,1593.3,0.1,2867.94
2273,864,191,1,157.22,0.0,157.22
2274,865,149,2,2081.4,0.0,4162.8
2275,865,75,2,224.14,0.0,448.28
2276,866,26,3,150.84,0.1,407.27
2277,866,102,1,279.1,0.0,279.1
2278,867,192,3,749.38,0.0,2248.14
2279,867,121,2,701.03,0.1,1261.85
2280,867,23,1,166.47,0.0,166.47
2281,867,110,1,1910.19,0.1,1719.17
2282,868,64,4,108.71,0.1,391.36
2283,868,184,2,57.08,0.0,114.16
2284,868,107,3,1936.8,0.2,4648.32
2285,869,34,2,978.4,0.1,1761.12
2286,869,100,4,1005.92,0.0,4023.68
2287,870,47,2,244.38,0.0,488.76
2288,870,18,5,135.38,0.1,609.21
2289,871,138,2,1363.42,0.0,2726.84
2290,871,135,5,965.35,0.0,4826.75
2291,871,9,5,1658.43,0.2,6633.72
2292,872,134,2,406.17,0.2,649.87
2293,873,61,3,791.57,0.1,2137.24
2294,873,145,3,1152.97,0.1,3113.02
2295,873,128,5,1032.6,0.0,5163.0
2296,873,126,2,946.82,0.0,1893.64
2297,873,88,1,1739.65,0.2,1391.72
2298,874,15,2,214.83,0.1,386.69
2299,874,152,5,674.31,0.0,3371.55
2300,875,42,1,146.59,0.0,146.59
2301,875,117,1,978.53,0.0,978.53
2302,876,36,5,2283.19,0.0,11415.95
2303,876,82,2,840.6,0.1,1513.08
2304,876,161,3,408.3,0.0,1224.9
2305,877,1,4,363.22,0.0,1452.88
2306,877,141,1,708.62,0.0,708.62
2307,877,154,1,87.73,0.2,70.18
2308,878,65,1,2091.21,0.2,1672.97
2309,878,74,1,2146.71,0.1,1932.04
2310,879,96,3,1801.73,0.0,5405.19
2311,879,89,2,2585.35,0.2,4136.56
2312,879,66,2,2407.51,0.0,4815.02
2313,879,153,2,865.42,0.1,1557.76
2314,879,155,2,229.87,0.0,459.74
2315,880,148,3,81.28,0.0,243.84
2316,881,128,1,955.65,0.0,955.65
2317,881,43,3,639.18,0.0,1917.54
2318,881,41,2,659.65,0.0,1319.3
2319,882,104,5,62.17,0.0,310.85
2320,882,145,2,1144.8,0.0,2289.6
2321,882,77,1,48.31,0.0,48.31
2322,883,142,2,50.96,0.0,101.92
2323,883,66,1,2471.87,0.0,2471.87
2324,884,94,2,74.44,0.2,119.1
2325,884,79,2,347.13,0.0,694.26
2326,885,43,1,633.13,0.2,506.5
2327,886,90,2,516.91,0.1,930.44
2328,886,118,2,850.0,0.2,1360.0
2329,887,179,4,368.13,0.0,1472.52
2330,887,52,3,714.51,0.1,1929.18
2331,888,35,4,845.45,0.0,3381.8
2332,888,158,2,2465.86,0.1,4438.55
2333,889,2,3,16.08,0.1,43.42
2334,889,192,2,772.81,0.1,1391.06
2335,890,109,1,299.42,0.25,224.56
2336,890,120,2,90.26,0.0,180.52
2337,890,33,2,1600.35,0.0,3200.7
2338,891,83,3,2264.21,0.0,6792.63
2339,891,93,3,486.59,0.0,1459.77
2340,891,2,3,16.51,0.0,49.53
2341,891,126,2,948.89,0.1,1708.0
2342,891,172,5,99.02,0.0,495.1
2343,892,93,1,477.03,0.0,477.03
2344,892,96,5,1853.18,0.0,9265.9
2345,892,158,1,2439.16,0.1,2195.24
2346,893,136,2,677.05,0.0,1354.1
2347,893,57,1,81.68,0.25,61.26
2348,893,71,2,2185.29,0.0,4370.58
2349,894,51,1,1379.65,0.0,1379.65
2350,894,75,1,217.85,0.0,217.85
2351,894,142,2,49.23,0.0,98.46
2352,895,172,2,94.08,0.0,188.16
2353,895,157,4,485.44,0.2,1553.41
2354,895,90,1,512.49,0.0,512.49
2355,896,7,2,730.17,0.2,1168.27
2356,896,47,1,242.09,0.0,242.09
2357,896,30,1,347.38,0.2,277.9
2358,896,145,1,1148.48,0.0,1148.48
2359,897,139,2,59.03,0.0,118.06
2360,897,60,1,40.19,0.1,36.17
2361,898,145,1,1086.29,0.0,1086.29
2362,898,125,1,208.58,0.0,208.58
2363,899,124,1,2220.22,0.0,2220.22
2364,899,11,2,2452.73,0.1,4414.91
2365,900,17,4,2146.2,0.0,8584.8
2366,900,23,2,181.11,0.0,362.22
2367,900,90,4,495.54,0.0,1982.16
2368,900,156,2,1472.13,0.0,2944.26
2369,901,159,1,635.92,0.25,476.94
2370,901,94,4,76.54,0.1,275.54
2371,901,177,3,1823.24,0.0,5469.72
2372,901,134,2,402.38,0.1,724.28
2373,902,143,5,1194.45,0.0,5972.25
2374,902,81,1,201.25,0.0,201.25
2375,903,73,1,344.37,0.0,344.37
2376,904,190,2,44.54,0.0,89.08
2377,904,136,2,689.77,0.0,1379.54
2378,905,56,1,885.05,0.0,885.05
2379,905,151,2,203.73,0.0,407.46
2380,905,46,5,139.27,0.1,626.72
2381,906,60,1,41.54,0.0,41.54
2382,907,53,2,1787.95,0.1,3218.31
2383,907,26,3,150.78,0.1,407.11
2384,907,29,3,207.0,0.1,558.9
2385,907,167,2,813.06,0.2,1300.9
2386,907,33,3,1581.85,0.0,4745.55
2387,908,65,1,2193.83,0.0,2193.83
2388,908,154,2,86.02,0.0,172.04
2389,908,192,1,758.56,0.0,758.56
2390,909,53,3,1801.51,0.1,4864.08
2391,909,61,3,822.07,0.0,2466.21
2392,910,143,1,1240.08,0.0,1240.08
2393,910,180,3,483.08,0.0,1449.24
2394,911,4,1,22.13,0.0,22.13
2395,911,152,2,625.03,0.0,1250.06
2396,911,21,4,291.76,0.2,933.63
2397,912,89,2,2393.74,0.0,4787.48
2398,912,87,2,113.42,0.0,226.84
2399,913,67,1,326.16,0.0,326.16
2400,913,107,1,2039.64,0.0,2039.64
2401,914,39,1,704.26,0.0,704.26
2402,914,52,1,720.3,0.0,720.3
2403,915,80,3,178.18,0.0,534.54
2404,915,31,2,19.7,0.0,39.4
2405,915,19,4,104.79,0.0,419.16
2406,916,68,2,674.66,0.0,1349.32
2407,916,36,1,2113.34,0.0,2113.34
2408,916,40,1,16.8,0.1,15.12
2409,916,35,2,865.69,0.0,1731.38
2410,917,46,2,136.52,0.0,273.04
2411,917,167,1,797.4,0.0,797.4
2412,918,158,2,2370.51,0.0,4741.02
2413,918,33,3,1666.16,0.0,4998.48
2414,918,61,3,814.0,0.0,2442.0
2415,918,25,2,180.71,0.1,325.28
2416,919,97,2,2520.01,0.1,4536.02
2417,919,94,5,77.12,0.0,385.6
2418,919,158,2,2372.33,0.0,4744.66
2419,920,163,5,143.45,0.0,717.25
2420,920,158,2,2535.95,0.1,4564.71
2421,921,45,2,309.56,0.0,619.12
2422,922,171,2,805.25,0.0,1610.5
2423,922,6,3,758.16,0.0,2274.48
2424,922,110,2,1874.76,0.0,3749.52
2425,923,60,1,40.47,0.1,36.42
2426,923,118,2,802.55,0.0,1605.1
2427,924,95,1,605.05,0.1,544.54
2428,924,145,1,1164.81,0.0,1164.81
2429,924,83,1,2242.45,0.0,2242.45
2430,925,45,4,314.32,0.0,1257.28
2431,926,13,1,717.69,0.0,717.69
2432,926,121,5,752.85,0.0,3764.25
2433,926,122,1,1062.04,0.1,955.84
2434,926,3,4,216.88,0.0,867.52
2435,926,1,2,371.73,0.0,743.46
2436,927,182,1,77.39,0.1,69.65
2437,927,65,4,2206.47,0.0,8825.88
2438,928,45,5,326.34,0.1,1468.53
2439,928,134,5,422.63,0.1,1901.84
2440,928,112,1,1426.19,0.0,1426.19
2441,929,90,2,507.87,0.0,1015.74
2442,929,93,1,489.85,0.0,489.85
2443,930,159,2,596.01,0.2,953.62
2444,931,117,1,958.71,0.0,958.71
2445,931,27,3,1954.36,0.0,5863.08
2446,931,13,3,710.47,0.0,2131.41
2447,931,114,2,2029.07,0.1,3652.33
2448,931,122,3,1016.15,0.0,3048.45
2449,932,191,2,153.27,0.0,306.54
2450,933,83,2,2274.63,0.1,4094.33
2451,933,64,1,108.89,0.0,108.89
2452,934,126,2,909.29,0.0,1818.58
2453,934,71,2,2229.84,0.0,4459.68
2454,934,177,2,1752.5,0.0,3505.0
2455,934,188,2,2320.38,0.0,4640.76
2456,934,12,3,648.03,0.1,1749.68
2457,935,16,1,248.18,0.0,248.18
2458,935,115,1,36.45,0.1,32.81
2459,935,59,1,1428.31,0.0,1428.31
2460,936,24,1,138.77,0.25,104.08
2461,936,83,3,2292.57,0.0,6877.71
2462,936,44,2,768.52,0.0,1537.04
2463,936,43,1,661.75,0.0,661.75
2464,936,4,2,20.51,0.1,36.92
2465,937,110,3,1877.5,0.0,5632.5
2466,937,199,1,53.73,0.0,53.73
2467,938,124,3,2232.77,0.0,6698.31
2468,938,2,3,16.98,0.0,50.94
2469,938,96,2,1917.01,0.2,3067.22
2470,938,99,1,264.36,0.0,264.36
2471,939,106,1,66.35,0.0,66.35
2472,939,153,3,865.64,0.1,2337.23
2473,940,122,1,1061.91,0.0,1061.91
2474,940,180,1,474.83,0.0,474.83
2475,941,14,1,152.85,0.1,137.56
2476,942,175,2,191.42,0.0,382.84
2477,942,160,1,323.4,0.0,323.4
2478,943,66,1,2305.6,0.1,2075.04
2479,943,10,3,65.06,0.0,195.18
2480,943,177,1,1852.04,0.0,1852.04
2481,943,5,1,943.39,0.0,943.39
2482,944,173,1,385.67,0.0,385.67
2483,945,113,1,877.13,0.1,789.42
2484,945,71,1,2356.04,0.0,2356.04
2485,946,177,1,1882.18,0.0,1882.18
2486,946,112,4,1473.81,0.0,5895.24
2487,946,51,1,1381.96,0.1,1243.76
2488,947,161,1,407.24,0.1,366.52
2489,947,148,5,84.27,0.0,421.35
2490,948,65,1,2078.61,0.2,1662.89
2491,948,62,1,1825.66,0.0,1825.66
2492,949,129,2,228.84,0.2,366.14
2493,949,117,1,981.0,0.0,981.0
2494,949,126,2,936.15,0.0,1872.3
2495,949,192,1,744.31,0.0,744.31
2496,950,166,1,61.16,0.1,55.04
2497,950,177,3,1809.01,0.0,5427.03
2498,950,193,2,9.85,0.0,19.7
2499,951,123,1,1001.29,0.0,1001.29
2500,951,6,1,770.54,0.0,770.54
2501,952,27,3,1967.62,0.0,5902.86
2502,952,179,2,372.14,0.0,744.28
2503,952,159,3,633.64,0.1,1710.83
2504,952,83,3,2187.22,0.0,6561.66
2505,953,145,1,1159.79,0.0,1159.79
2506,953,171,1,834.57,0.0,834.57
2507,953,3,1,210.56,0.2,168.45
2508,953,109,1,310.31,0.0,310.31
2509,954,196,2,819.82,0.0,1639.64
2510,954,147,4,175.05,0.1,630.18
2511,955,67,3,320.39,0.0,961.17
2512,955,186,1,614.06,0.0,614.06
2513,955,162,2,280.61,0.0,561.22
2514,956,177,1,1892.04,0.0,1892.04
2515,957,109,2,305.67,0.0,611.34
2516,958,178,3,81.38,0.0,244.14
2517,958,87,2,109.16,0.0,218.32
2518,959,36,1,2106.28,0.0,2106.28
2519,959,189,1,204.68,0.0,204.68
2520,959,152,1,678.6,0.0,678.6
2521,959,173,4,391.52,0.0,1566.08
2522,959,163,2,146.19,0.0,292.38
2523,960,143,1,1232.69,0.0,1232.69
2524,960,131,3,109.03,0.1,294.38
2525,960,151,1,200.64,0.0,200.64
2526,961,97,1,2370.97,0.0,2370.97
2527,961,186,2,626.16,0.2,1001.86
2528,961,118,3,791.48,0.0,2374.44
2529,962,121,4,751.64,0.2,2405.25
2530,962,173,1,375.27,0.0,375.27
2531,962,145,1,1136.97,0.0,1136.97
2532,963,121,4,737.07,0.0,2948.28
2533,963,122,5,1000.23,0.0,5001.15
2534,963,136,2,676.95,0.2,1083.12
2535,964,158,1,2343.25,0.0,2343.25
2536,964,37,1,66.32,0.0,66.32
2537,965,180,4,502.78,0.0,2011.12
2538,965,73,3,321.5,0.1,868.05
2539,966,49,2,736.2,0.0,1472.4
2540,966,9,2,1736.18,0.0,3472.36
2541,966,126,5,950.58,0.0,4752.9
2542,966,126,1,966.01,0.0,966.01
2543,967,6,2,749.08,0.1,1348.34
2544,967,144,4,28.36,0.0,113.44
2545,968,107,5,1877.88,0.1,8450.46
2546,968,22,5,1671.11,0.0,8355.55
2547,969,152,1,680.11,0.2,544.09
2548,969,174,1,720.35,0.0,720.35
2549,970,41,1,615.82,0.0,615.82
2550,970,43,5,664.14,0.0,3320.7
2551,970,24,2,137.81,0.0,275.62
2552,971,81,1,197.13,0.1,177.42
2553,971,122,2,1092.3,0.1,1966.14
2554,971,44,1,751.02,0.0,751.02
2555,971,152,2,670.44,0.0,1340.88
2556,972,90,3,517.53,0.1,1397.33
2557,972,33,2,1677.05,0.0,3354.1
2558,973,112,1,1396.58,0.1,1256.92
2559,973,89,1,2458.43,0.1,2212.59
2560,974,81,2,192.37,0.0,384.74
2561,974,27,1,1860.77,0.2,1488.62
2562,974,173,1,384.24,0.0,384.24
2563,974,58,3,1577.94,0.0,4733.82
2564,975,143,1,1218.91,0.2,975.13
2565,975,110,1,2024.75,0.0,2024.75
2566,975,88,1,1700.56,0.25,1275.42
2567,976,79,2,336.9,0.0,673.8
2568,976,143,2,1164.97,0.0,2329.94
2569,976,11,2,2282.58,0.0,4565.16
2570,977,167,2,842.62,0.0,1685.24
2571,977,96,2,1932.97,0.0,3865.94
2572,977,42,3,153.16,0.0,459.48
2573,978,18,2,134.18,0.2,214.69
2574,978,100,1,922.41,0.0,922.41
2575,979,15,2,208.23,0.0,416.46
2576,979,96,2,1847.96,0.0,3695.92
2577,980,81,2,202.72,0.1,364.9
2578,980,161,2,401.96,0.1,723.53
2579,980,79,5,362.91,0.2,1451.64
2580,981,76,2,159.07,0.0,318.14
2581,981,157,2,476.38,0.25,714.57
2582,982,49,1,792.39,0.0,792.39
2583,982,143,1,1189.82,0.1,1070.84
2584,983,198,1,520.97,0.0,520.97
2585,983,96,1,1860.68,0.2,1488.54
2586,983,10,2,61.96,0.1,111.53
2587,983,80,1,163.17,0.0,163.17
2588,984,31,3,20.3,0.25,45.68
2589,984,47,1,233.1,0.0,233.1
2590,985,126,1,914.05,0.1,822.64
2591,985,36,2,2227.9,0.1,4010.22
2592,985,89,2,2452.88,0.0,4905.76
2593,986,61,2,848.94,0.0,1697.88
2594,986,188,2,2295.63,0.0,4591.26
2595,987,184,1,62.44,0.0,62.44
2596,987,168,4,282.13,0.0,1128.52
2597,988,133,3,126.13,0.0,378.39
2598,988,158,3,2434.95,0.0,7304.85
2599,988,188,1,2261.69,0.0,2261.69
2600,989,112,3,1395.34,0.0,4186.02
2601,989,117,4,966.11,0.1,3478.0
2602,989,160,4,332.2,0.0,1328.8
2603,990,13,3,726.67,0.0,2180.01
